country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
World,1944,,2362439908,,22.664,0.01,5117.909,76.214,1.512,10657.57,76.935,0.727,4.511,,,2.166,,,3868.037,1.637,,,,619.592,200185.141,575986.625,176394.703,,3237.594,380374.125,19829.982,103.277,,,,,197.601,0.084,,,5539.662,2.345,,,,,1025.279,0.434,0.002,4.328,,100,100,100,100,100,100,100,100,,100,100,100,100,,100,100,100,100,100,0.087,0.258,0.358,0.013,,,,
World,1945,,2380167769,,22.986,0.01,4257.136,-860.772,-16.819,9762.553,-895.018,-8.398,4.102,,,1.789,,,2998.036,1.26,,,,642.577,204442.266,585749.188,179392.719,,3454.345,385879.531,20845.385,107.238,,,,,216.751,0.091,,,5505.417,2.313,,,,,1015.403,0.427,0.002,3.961,,100,100,100,100,100,100,100,100,,100,100,100,100,,100,100,100,100,100,0.089,0.262,0.364,0.013,,,,
World,1946,,2397811266,,36.306,0.015,4646.124,388.987,9.137,10135.869,373.317,3.824,4.227,,,1.938,,,3234.05,1.349,,,,678.883,209088.391,595885,182626.781,,3678.237,391369.281,21993.303,111.199,,,,,223.892,0.093,,,5489.747,2.289,,,,,1147.915,0.479,0.002,3.961,,100,100,100,100,100,100,100,100,,100,100,100,100,,100,100,100,100,100,0.091,0.267,0.371,0.014,,,,
World,1947,,2416694412,,43.141,0.018,5145.782,499.658,10.754,10589.338,453.468,4.474,4.382,,,2.129,,,3621.183,1.498,,,,722.024,214234.188,606474.312,186247.969,,3926.194,396812.844,23222.256,115.746,,,,,247.957,0.103,,,5443.556,2.252,,,,,1228.953,0.509,0.002,4.548,,100,100,100,100,100,100,100,100,,100,100,100,100,,100,100,100,100,100,0.093,0.272,0.379,0.014,,,,
World,1948,,2437259361,,51.635,0.021,5424.953,279.171,5.425,10793.544,204.206,1.928,4.429,,,2.226,,,3739.086,1.534,,,,773.659,219659.141,617267.938,189987.047,,4206.385,402181.438,24571.453,120.587,,,,,280.191,0.115,,,5368.59,2.203,,,,,1349.199,0.554,0.002,4.841,,100,100,100,100,100,100,100,100,,100,100,100,100,,100,100,100,100,100,0.095,0.277,0.386,0.014,,,,
World,1949,,2463242071,,58.189,0.024,5181.006,-243.947,-4.497,10497.641,-295.903,-2.741,4.262,,,2.103,,,3545.799,1.439,,,,831.848,224840.141,627765.562,193532.859,,4506.909,407498.062,25843.768,124.768,,,,,300.523,0.122,,,5316.635,2.158,,,,,1272.314,0.517,0.002,4.181,,100,100,100,100,100,100,100,100,,100,100,100,100,,100,100,100,100,100,0.097,0.281,0.394,0.015,,,,
World,1950,,2499322112,8461551665152.000,66.9,0.027,5929.342,748.336,14.444,11996.413,1498.772,14.277,4.8,1.418,,2.372,0.701,,3855.337,1.543,,,,898.748,230769.469,639762,197388.188,73.624,4860.153,413565.156,27419.018,129.756,,,73.624,0.029,353.244,0.141,,,6067.071,2.427,,,,,1575.249,0.63,0.002,4.988,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.1,0.287,0.402,0.015,,,,
World,1951,,2543130368,,75.766,0.03,6381.406,452.064,7.624,12544.241,547.829,4.567,4.933,,,2.509,,,4059.089,1.596,,,,974.514,237150.875,652306.188,201447.281,153.5,5276.435,419727.969,29163.908,135.257,,,79.875,0.031,416.282,0.164,,,6162.836,2.423,,,,,1744.893,0.686,0.002,5.501,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.102,0.292,0.41,0.016,,,,
World,1952,,2590270976,,80.746,0.031,6467.437,86.031,1.348,12772.289,228.048,1.818,4.931,,,2.497,,,4008.096,1.547,,,,1055.26,243618.312,665078.438,205455.375,238.863,5723.608,426032.812,31004.613,140.612,,,85.364,0.033,447.174,0.173,,,6304.853,2.434,,,,,1840.703,0.711,0.002,5.355,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.105,0.298,0.419,0.016,,,,
World,1953,,2640278784,,89.546,0.034,6650.861,183.425,2.836,13068.064,295.775,2.316,4.95,,,2.519,,,4042.726,1.531,,,,1144.806,250269.188,678146.562,209498.094,320.212,6198.223,432450.031,32960.785,147.067,,,81.348,0.031,474.615,0.18,,,6417.203,2.431,,,,,1956.172,0.741,0.002,6.455,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.108,0.304,0.429,0.017,,,,
World,1954,,2691979264,,97.134,0.036,6789.498,138.636,2.084,13361.748,293.683,2.247,4.964,,,2.522,,,4038.464,1.5,,,,1241.939,257058.688,691508.25,213536.547,397.824,6699.666,439022.281,35029.91,152.788,,,77.612,0.029,501.442,0.186,,,6572.251,2.441,,,,,2069.125,0.769,0.002,5.721,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.111,0.31,0.438,0.017,,,,
World,1955,,2746072064,,107.436,0.039,7443.861,654.364,9.638,14237.283,875.535,6.553,5.185,,,2.711,,,4371.64,1.592,,,,1349.375,264502.531,705745.562,217908.203,494.659,7246.997,445815.719,37343.559,159.756,,,96.836,0.035,547.332,0.199,,,6793.422,2.474,,,,,2313.649,0.843,0.003,6.968,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.115,0.316,0.448,0.018,,,,
World,1956,,2801002752,,116.488,0.042,7925.98,482.12,6.477,14918.578,681.295,4.785,5.326,,,2.83,,,4595.993,1.641,,,,1465.863,272428.531,720664.125,222504.188,602.833,7834.343,452808.312,39854.496,166.798,,,108.174,0.039,587.346,0.21,,,6992.598,2.496,,,,,2510.938,0.896,0.003,7.042,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.118,0.323,0.459,0.018,,,,
World,1957,,2857866752,,122.452,0.043,8185.614,259.633,3.276,15358.505,439.927,2.949,5.374,,,2.864,,,4680.659,1.638,,,,1588.314,280614.156,736022.688,227184.859,709.219,8481.163,459981.188,42476.973,173.619,,,106.386,0.037,646.819,0.226,,,7172.891,2.51,,,,,2622.477,0.918,0.002,6.822,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.122,0.329,0.47,0.019,,,,
World,1958,,2916108032,,129.694,0.044,8417.16,231.546,2.829,15799.009,440.504,2.868,5.418,,,2.886,,,4753.322,1.63,,,,1718.008,289031.281,751821.625,231938.172,804.334,9187.167,467363.031,45203.836,179.781,,,95.115,0.033,706.005,0.242,,,7381.849,2.531,,,,,2726.862,0.935,0.002,6.161,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.126,0.336,0.481,0.019,,,,
World,1959,,2970292224,,145.245,0.049,8854.662,437.502,5.198,16627.936,828.927,5.247,5.598,,,2.981,,,4947.026,1.666,,,,1863.253,297885.969,768449.625,236885.203,896.027,9945.584,475136.312,48107.828,188.069,,,91.694,0.031,758.416,0.255,,,7773.274,2.617,,,,,2903.993,0.978,0.003,8.289,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.13,0.344,0.494,0.02,,,,
World,1960,,3019233536,13338076512256.000,157.394,0.052,9386.421,531.759,6.005,16217.596,-410.34,-2.468,5.371,1.216,,3.109,0.704,,5151.948,1.706,,,,2020.647,307272.375,784667.188,242037.141,985.167,10780.311,481967.5,51233.535,215.577,,,89.14,0.03,834.727,0.276,,,6831.174,2.263,,,,,3125.705,1.035,0.009,27.507,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.134,0.351,0.506,0.02,,,,
World,1961,,3068370688,,164.145,0.053,9414.383,27.961,0.298,15963.722,-253.874,-1.565,5.203,,,3.068,,,4939.333,1.61,,,,2184.792,316686.75,800630.938,246976.484,1071.386,11662.518,488516.844,54546.797,244.795,,,86.218,0.028,882.206,0.288,,,6549.339,2.134,,,,,3313.261,1.08,0.01,29.219,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.139,0.358,0.518,0.021,,,,
World,1962,,3126686720,,176.367,0.056,9746.556,332.173,3.528,15820.577,-143.145,-0.897,5.06,,,3.117,,,4924.526,1.575,,,,2361.159,326433.312,816451.5,251901,1157.317,12630.384,494590.844,58108.383,275.072,,,85.931,0.027,967.867,0.31,,,6074.021,1.943,,,,,3561.588,1.139,0.01,30.277,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.143,0.365,0.53,0.021,,,,
World,1963,,3195779328,,185.984,0.058,10266.047,519.491,5.33,16143.311,322.734,2.04,5.051,,,3.212,,,5104.291,1.597,,,,2547.143,336699.344,832594.812,257005.281,1247.823,13677.392,500468.125,61914.891,306.824,,,90.506,0.028,1047.008,0.328,,,5877.264,1.839,,,,,3806.507,1.191,0.01,31.751,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.148,0.372,0.542,0.022,,,,
World,1964,,3267212288,,206.159,0.063,10823.618,557.572,5.431,16558.707,415.396,2.573,5.068,,,3.313,,,5209.606,1.595,,,,2753.302,347523,849153.562,262214.906,1360.615,14830.442,506203.219,66021.922,341.804,,,112.792,0.035,1153.051,0.353,,,5735.088,1.755,,,,,4107.03,1.257,0.011,34.98,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.153,0.379,0.555,0.023,,,,
